id,SPLIT
106858681,1
106859001,3
105339271,2
105340241,3
105893351,4
100392264,0
105338721,1
102383512,3
105335931,3
99284004,1
105334721,3
105899681,3
105899261,4
105346173,4
107620531,3
108749282,2
107630961,3
108749442,1
108749481,0
108749562,0
108749312,4
108751141,0
108751162,1
108751112,1
108751252,0
108750991,2
108752241,2
107136271,1
107136261,4
107136421,1
106982592,0
106118183,0
108091611,2
107512851,4
109552901,3
107538421,3
106986061,2
109575561,1
99697743,2
99151562,0
100260442,2
98592771,0
100254621,1
100257171,1
98070041,0
98070362,0
98069744,0
98069561,1
98069612,4
98069902,3
98804231,2
98804441,4
99783341,1
99783381,3
98804491,4
98804731,2
99782731,4
99782871,3
99783001,0
91954663,4
91954713,3
97581512,3
97581502,0
98073896,0
98073672,0
98073682,0
100276961,2
98073101,2
98073002,2
98811721,1
98811581,0
99782031,1
98071392,3
98071382,3
98797331,2
98060971,3
98060871,3
100280981,1
99294031,3
98059271,4
98059851,4
91464722,3
98058672,4
98058682,4
98058641,3
98058692,1
98058702,2
98058712,2
99165581,0
100144502,3
87932012,4
87931983,1
91350232,0
97199263,3
92764822,1
98689781,1
96699133,1
99187681,3
99671171,2
99670551,1
99670761,2
98694291,1
100161511,4
98696131,3
96244582,0
98580701,0
98580681,4
97741562,3
99131981,4
99132401,0
98581441,2
99132591,1
98582011,2
98578581,1
98578801,2
98578921,4
98578881,3
98578851,2
98578821,3
96295823,1
99134151,4
98579261,0
100245431,0
99136471,1
99136371,3
99136041,3
99136061,2
98297691,0
99137251,0
99138501,2
98575831,3
99139551,0
97744422,1
99141191,0
99141251,1
98590571,1
99140481,0
99139971,2
98589121,4
98278471,0
98278681,3
98278891,4
99142211,0
99141761,0
99141671,4
98586151,4
98585971,4
100262471,4
99147521,3
99147491,4
98583491,1
98284691,1
100258431,2
84000645,2
100149881,1
99162851,2
98189361,1
98667601,1
98668381,4
98668581,2
91826102,1
98670991,1
98670841,0
99156911,0
98671381,3
98671401,4
98671911,3
98671881,3
98671681,1
95274724,2
99157691,4
98672161,1
98673311,2
98672841,2
99168791,0
100139851,1
57411582,1
98205601,4
99167871,3
99167721,4
99211411,4
99642421,2
98211561,1
100201021,1
100190521,1
100194261,4
99633822,3
816601710,1
99216982,2
100195762,3
98603061,2
98604391,4
100220381,4
99092071,0
99091711,4
98599201,0
99082121,2
99081771,1
99081811,3
99081931,3
83912943,2
98329171,3
98333801,1
83132932,1
99059331,2
98322951,2
98325521,0
97832072,1
97830653,1
97829852,0
99613001,0
97361172,1
99614181,1
100419191,2
98444821,1
98445061,3
96963983,4
97457622,1
98443951,2
100418111,1
97958691,1
99931801,2
91593482,1
97968211,1
98465891,2
97969891,3
98911481,3
98911311,1
98919461,1
98478451,4
98478441,4
98478491,3
98478481,4
98478521,0
98478511,2
98478501,3
98478551,3
98478541,0
98478531,1
98478561,3
100451421,4
98476601,2
98476581,2
98476561,2
98476571,2
98476551,1
98476621,3
98914071,3
98475531,2
98475551,3
98475561,0
98475581,4
98475571,3
98475591,3
98475611,3
98475601,2
98475621,1
98475761,2
98475771,4
98475801,4
98475791,3
98475781,1
98475831,0
98475821,0
98475851,3
98475841,3
98475921,3
98475931,3
98475961,1
98475941,4
98475951,0
98917761,3
98917841,1
98904051,1
100437611,0
98906321,1
98500601,0
100441251,3
98907591,0
98496681,4
96951372,4
100484721,1
98508871,0
98508891,3
98509111,4
98886771,4
98022711,0
98885781,2
98021431,2
90059673,1
98886321,2
98886391,2
100497101,1
98884701,2
98012201,3
98884811,1
98011161,0
99372382,3
98009901,1
98882391,4
98009801,0
99371601,3
98880531,1
98880631,2
98016731,3
98880411,3
98021341,2
98600831,3
99098571,1
98600851,1
98601691,3
98601671,2
100213531,0
98601821,4
98601211,2
98601011,2
98601261,1
99729231,2
99102191,2
100212301,3
99098851,3
99100111,2
100206655,3
100207361,4
97777412,4
98621161,2
98622611,0
98617091,3
100231361,3
98223741,0
100186031,0
100186321,1
98636051,0
98636161,3
100186851,1
98229461,4
99192712,1
99616971,2
96689214,0
104041621,0
97674924,0
99615901,1
98207511,2
100196581,2
104520703,3
106229671,1
105243271,3
105241401,3
106718511,3
106233021,0
99124413,2
105198431,3
106174911,0
105193731,0
105195211,3
106738711,0
106183571,0
105254031,1
105252812,3
105815411,1
105814711,2
105251331,1
106377501,0
105257871,4
105811871,2
105811331,2
106374602,4
105262672,3
105261761,0
106370982,0
105822411,2
104409202,0
106368611,0
105265851,2
105264171,3
105820002,1
105828841,3
103313465,3
105270991,1
105270971,3
105270921,1
106393821,2
105267561,0
106393861,3
106392501,3
959314511,1
105839841,2
105282491,3
105283021,1
105833782,3
106798871,4
106798741,2
106798731,4
106248541,4
99202254,2
106801381,2
105683322,4
106204481,2
105226981,3
105229222,3
105146831,0
106256961,1
106256001,3
105697921,1
106815851,3
105138441,1
106817661,1
106262571,3
105143731,3
105289701,4
105288591,0
106406101,4
105292832,2
105791201,4
106401861,0
106404891,2
106405031,4
105294801,1
105296921,2
105296981,3
105799301,3
104448942,1
105305651,4
105805221,1
105312481,3
106417331,2
106252831,3
105149991,3
106816541,0
105696931,2
106699801,4
106204071,1
106209701,1
106209621,4
105223931,1
102298072,2
105716052,2
106214181,3
104500652,1
106701211,1
105248261,3
105248322,2
105738031,3
106218651,2
105248161,0
106362191,1
106362871,1
106363371,1
106363021,2
106363651,3
106363601,2
106363621,2
106363551,4
106363561,1
105861751,4
106363451,1
106363981,2
106364531,0
105377981,4
106845011,0
106352101,1
106352671,4
106356291,3
101851063,0
105320762,1
106308281,0
105318062,4
105328412,4
98157793,3
105326542,4
105749901,4
105768721,1
105768121,3
106187141,1
105770142,0
105214281,3
106192701,3
105772252,4
105212881,0
106191111,2
105212231,0
106190461,4
106190351,1
106190501,1
106190681,0
106190601,3
106189891,3
106189971,3
106190171,4
106189511,1
106189711,2
106189071,4
106189271,2
106195931,2
105285542,1
106411561,3
105284871,4
105781041,3
99148653,3
106194211,0
106194331,1
106194431,1
106194051,1
106193731,0
106193641,4
106200111,3
106750171,1
106199471,1
106123901,2
105568932,3
105569961,4
106134442,4
106686441,1
106127992,0
105564811,3
106122491,3
104663892,3
105847541,0
106833251,2
106348481,2
105852391,4
104421992,3
105271721,2
106391061,1
105277511,1
106387471,2
105837531,1
61552762,2
102434682,4
106389181,3
105275731,0
105275762,3
105275783,4
105358043,4
106824851,0
106356881,2
106356871,2
63711202,1
105861021,1
106852811,3
105365532,1
105647532,0
106771141,2
104009692,1
97205403,3
106775861,4
101784892,1
105165732,3
105655601,2
105166431,2
105656311,2
106762731,3
102898272,3
105168461,1
95274725,2
105154052,0
105690781,0
105693121,0
101362451,1
102472391,2
102470992,1
100848071,3
101963092,4
100845361,2
100859411,4
85789022,3
100856951,0
100856911,0
100857751,1
89203882,0
101956851,2
101954291,2
100134763,2
101699921,4
102687101,0
100601432,3
100613051,2
100612721,0
102643721,0
102642011,4
102642271,3
100093933,1
89471832,2
89471812,2
82698162,4
100586661,3
102697131,4
101596811,4
102211371,4
101605032,0
100567473,1
101601021,2
100570512,1
101609672,3
102221591,2
102517931,1
102517921,2
102517941,2
102517911,4
102517991,3
102517971,2
101544631,4
102526591,2
100499962,0
100499971,3
102523931,1
87234724,0
100556251,3
102178191,2
102033011,3
100504451,3
101782911,1
99186893,4
101778901,4
102341951,4
100675701,3
101834042,4
101831411,4
100727102,4
100727531,0
102326171,0
41910963,3
101210741,3
100703571,4
102315311,1
99214012,4
100812211,2
100814561,0
100272112,4
100816081,4
100822431,1
100278442,3
101924591,2
102475111,4
102487591,3
102446021,2
102435691,0
93151433,3
100842701,1
100326852,3
100840311,1
93660382,2
101435791,0
102429811,0
760378010,2
101440571,0
102427061,3
94217933,4
101873681,1
102418381,4
100731561,0
101287972,2
101720712,2
101286661,4
100790201,4
100789251,3
100789341,2
101765201,1
100783573,0
93222733,1
99147152,2
101749561,1
100770481,1
75168875,4
100255202,1
100762151,4
100814991,3
109646251,2
109646242,3
109025481,4
109025361,4
107956742,0
107956752,2
107956811,0
107956914,3
107957042,2
107467632,3
107957161,1
107957202,3
107956531,1
107956611,0
107468392,2
107468382,2
107468712,2
107957291,2
107957472,2
107957442,1
107957402,2
107957542,0
106700133,2
109076731,0
107468862,2
107469212,1
107955862,4
107955852,1
107955732,3
107956041,1
107955442,3
107955691,0
109631771,4
109631751,0
109632941,3
107414972,0
109085101,1
109267331,4
106892631,3
102760904,1
107271863,2
108858781,3
107756911,4
106913801,0
107760551,2
106894751,0
103317972,2
106894011,2
108859751,2
105307172,2
106907031,4
107253852,1
107743561,0
107743991,2
100227034,2
106229563,0
107460811,3
107460901,4
106721572,0
109615611,1
109610891,3
107442192,2
109610111,0
108436501,2
107457481,0
106232653,0
107436891,0
109109971,2
107437932,3
96244584,3
107364621,4
107926012,0
107366291,0
108489022,2
108489652,1
108489742,3
107368701,1
107934391,1
107934571,0
107933911,0
107935551,4
107935201,4
109036921,3
107935041,4
107936311,2
107935831,1
109039201,0
109039501,0
109644692,1
106814602,0
107352341,3
107352311,4
109645161,3
109645192,4
107931001,3
109042211,1
109042401,3
107378591,3
109043441,0
107933361,1
107911721,1
109034731,1
107912481,0
107911292,1
107940931,0
107940421,3
107940251,3
107940302,0
109630311,1
109630381,2
109629791,0
109629871,4
109631091,3
109631101,0
109631231,4
109631221,3
109631151,2
109631141,3
109631131,2
109631121,4
109631111,3
109631331,0
109631341,3
109631351,2
109631301,1
109631311,2
109631321,2
109631271,4
109631281,3
109631291,3
109631241,0
109631251,2
109631261,3
109631431,1
109631451,2
109631441,2
109631401,2
109631421,1
109631411,4
109631371,2
109631361,3
109631391,3
100208762,2
109631621,4
109631631,1
109631641,4
109631651,2
109631661,1
109631671,2
109631681,4
109631691,4
109631741,4
109631511,1
109631531,2
109631521,1
109631551,4
109631541,3
109631561,0
109631581,1
109631571,0
109631591,4
109631611,1
109631601,2
109617361,3
109067181,1
107446601,4
109614631,3
109614621,2
109614501,1
107460471,2
109613801,4
108540821,2
109454381,2
107060631,3
109461042,0
107078471,1
107077172,0
107077411,2
107077481,0
107076621,4
107569501,4
101697644,2
107082511,1
107888912,0
107404231,2
107404531,3
107905021,3
109697011,3
109697681,4
109007351,4
109134701,2
107413231,3
107382591,2
107382581,0
108503541,3
108503362,1
108503351,2
107385481,3
107712571,2
107153751,4
108700131,1
108698681,2
107163791,3
102015633,2
108698551,0
108697442,3
109347331,1
107723991,2
107724001,0
107724031,1
107724181,0
107724161,4
107724111,2
107724061,4
107724091,4
107724071,0
107724332,4
107724291,3
105934853,1
107722941,2
107722951,4
107723181,2
107723201,2
107723211,2
107723241,0
107723071,2
107723431,2
107723451,3
107723291,3
107723361,2
107723391,0
107723341,3
107723351,4
107723661,2
107723612,4
107162192,0
107172411,3
107172401,1
108163721,4
108163851,2
108164711,4
108164681,2
107169381,1
108166832,4
107174791,4
105414501,2
105413381,0
105390361,2
105390351,2
104904011,3
106017501,1
95027083,0
106017981,3
98942843,0
105383851,3
106016062,0
906449114,2
104896451,0
106014061,2
105399041,0
91576194,1
105431821,3
105431771,2
105431783,0
105431621,1
105431581,3
104867051,2
104867041,1
106528811,2
105428351,0
104984773,4
105982241,4
105478411,2
105478221,3
105472231,0
105419851,2
105981901,3
102099482,1
105982932,2
104442271,2
79494883,1
104432761,1
103881352,4
102774172,3
104438321,3
102791821,3
103340301,0
102763041,4
102768051,1
103886071,4
104444634,2
103349851,3
103349841,3
103349831,2
104455121,2
102779102,3
100871388,2
102848282,3
103400441,3
102866402,3
102865822,2
103351241,1
100373592,1
102870881,2
103851561,4
102862501,3
103857162,1
103856621,3
103373542,3
86481544,3
103494441,3
104465031,3
103010462,0
104490661,3
104490481,2
104491701,2
103020603,3
103990451,1
103019202,0
103018492,4
103510261,3
81415683,2
100275842,1
102876841,1
103855871,3
102860161,0
102385953,0
79016799,0
100893362,0
103381572,0
100893942,4
104352781,1
100388372,1
103867081,3
104358451,3
105402431,3
105400081,1
106526091,3
105410772,1
106513213,0
106552071,0
105436641,2
104310434,2
105423491,3
105435601,1
105435491,3
105435411,3
104879312,2
102467202,4
103900551,4
103914621,3
104401741,0
103911351,2
102795601,2
102831732,2
103820062,1
103829911,4
102851871,2
102846271,4
102970822,0
101741602,0
102978872,3
85904353,4
129934241,0
128946941,1
129376732,3
130625011,1
129925631,4
109541985,4
130619001,1
130619231,2
128943291,4
128943301,3
130117551,2
130116911,4
130675501,0
130115761,4
95143153,1
108622044,3
129932541,2
126548951,0
125964833,0
127084282,4
125573571,0
104520704,0
125976124,4
127637901,0
126528044,1
129913071,1
128449171,3
128426981,0
128925052,0
129902021,4
129413771,0
128916421,3
129414691,2
129904272,2
130647481,3
130655821,1
127962972,3
127962981,4
125998701,0
127984711,1
125044603,3
124623652,3
127110311,1
128257731,1
129787461,0
129787431,2
128303621,0
130754331,1
119524157,0
127848892,3
129784781,0
129785121,0
129784912,2
128806721,4
130236731,4
127756991,3
127756971,1
126026431,0
127995901,2
127994741,4
127032261,3
125169512,4
125662851,3
127584301,0
129996301,4
128329071,3
129992361,4
129493281,3
130607301,1
128864532,1
128864911,1
130610161,0
130600201,1
125814831,3
126437152,2
120816492,2
126439692,1
125820362,3
125813682,2
127405881,2
126435181,0
125810121,3
111788612,0
122439272,2
125275591,3
125274542,3
125826141,0
125267641,4
126886371,4
126927661,0
125051462,2
127114271,4
106901202,4
124668912,4
127451181,3
125795932,2
126484081,4
125789224,0
126908541,4
110678711,2
110680471,4
111908391,0
107889182,2
111942571,2
111105451,4
111935781,2
111450981,0
110609861,1
97712432,0
97712422,3
110683342,2
111354573,1
111924841,4
110559981,3
111428831,1
111116891,1
111145271,2
110018771,0
110032471,1
110585841,3
110585601,3
111147641,2
110866041,3
111174712,0
109754081,3
110856153,3
110843343,0
111674751,2
110842162,3
110313602,4
110091231,1
110091191,4
107016982,0
111076101,2
111482181,4
112035981,3
109541983,0
108622042,2
111068411,4
111479411,4
110541241,1
108633062,0
88905736,0
110041802,1
110825691,1
110830871,2
111211461,0
111182872,1
111183621,0
109737021,3
112311351,0
104352782,2
109930001,1
112144151,3
112136691,3
112005531,4
111047131,0
110549192,1
110548712,1
110548271,1
109569343,3
111510742,3
105104584,4
111990892,3
111990811,2
107545522,0
107544615,4
111127741,4
110572981,1
110575581,2
111717401,0
112263591,3
110321461,2
111151691,1
111267511,4
111161341,2
112276021,2
110875661,2
111707661,3
109783201,4
112258041,4
107329222,1
98891437,3
115523701,0
112671561,1
87620039,0
115530431,4
113285371,4
111595123,2
113344941,2
112595531,1
112595551,3
112650731,0
112651342,1
112655812,2
98903158,0
98905059,4
114315421,2
114321571,3
112638741,3
169622521,4
169622221,4
171884001,4
171883871,0
171881761,2
171878501,2
135833703,4
169672202,2
158151466,1
170896351,3
169670404,2
158147422,2
169666472,0
161508873,4
170909401,3
143745684,3
160650584,4
170819681,3
161568815,4
171936891,3
168614794,3
171936441,4
171936241,0
170831411,4
170831461,4
170831471,2
169735301,4
170827791,2
143683616,1
171953931,1
113120952,3
153659203,3
152828772,0
171951561,2
169714831,3
171957191,0
159207062,3
171851001,2
170854781,2
161534272,0
163573722,4
170931811,1
169935892,2
171910071,3
168953112,3
170950281,3
170948641,4
170948401,1
169694171,1
170790342,3
170800931,3
169699302,1
171902091,0
169698051,0
171904751,3
170801421,4
154750842,1
170796281,1
170807491,1
170807351,3
170807361,0
144947272,0
168961681,2
161348016,1
170934431,0
102398263,2
160222005,4
169014832,0
1670300711,1
170960351,0
169973242,3
168965832,4
168964802,2
170939022,2
170945491,0
169948642,3
169943371,2
170923431,2
171843891,0
171847111,0
171846381,3
171839981,3
149294766,2
171843221,3
170865591,4
171838941,0
170868131,1
171839391,0
171866231,3
169614731,3
171867641,1
171860301,1
169608632,3
171857091,3
171857081,3
1398694111,3
161583383,3
169680581,1
169939281,3
170934001,3
168973311,4
170826171,4
161565983,3
165210972,4
162495065,0
149498496,0
170994491,3
167393782,1
170983831,4
169882101,0
169043106,0
170998671,4
169870171,0
169870051,4
170969391,1
170971641,2
170977131,2
170951091,2
169982651,1
168011181,4
169987211,2
155243734,1
169049351,4
169049181,4
169047271,4
170986291,3
164160492,1
1543167712,0
170963991,4
167805042,1
168933211,3
168932421,3
168932371,2
165326002,3
171161001,3
158403652,4
168948841,1
170033561,2
171160061,0
170040822,3
154484404,3
171140721,4
170022891,3
171137461,0
144494713,1
171018071,1
171018061,0
164220563,2
171017751,4
169028891,2
169026774,3
167403601,4
161268642,4
171013561,3
171012051,0
169021341,1
169020362,0
172038911,1
172037951,4
169129361,1
170332961,1
172077111,4
155706792,0
171363271,3
169123992,0
171360841,4
102556393,3
169130881,4
166525162,1
172074241,2
171324411,2
169133352,0
172044811,3
171393641,4
171395691,2
170294031,4
169138301,0
172042151,1
155680326,1
167619182,4
171376381,2
169144781,1
170369731,1
155656389,1
65547295,3
171370541,4
169143992,1
169328931,4
170169721,1
171302211,0
171301861,0
170188281,1
171306471,2
172130001,2
154382617,3
169312811,2
171249941,4
171250031,3
171250001,2
171249911,0
172149661,1
169288311,3
167664551,1
165426763,0
171253841,0
171253862,0
170137223,4
171255331,0
171255311,0
171255321,2
160018406,2
172145991,1
169299321,0
161017045,3
172148201,2
171269581,0
157736173,3
170149681,2
171276181,4
171276201,0
169284361,0
170148861,3
169178851,0
169178381,3
171381121,4
161130072,4
171397951,0
171397941,1
171398031,0
172016401,0
171397801,4
171397811,2
171397831,2
170290091,2
172007421,3
171380731,4
171380001,1
171379032,1
169152701,1
172024561,4
170368561,1
170233001,4
169268782,3
169269031,1
171232621,0
154310175,3
172177111,2
172174181,1
171232901,1
172185741,1
172185831,3
172185691,3
171237311,0
170255641,0
170255691,3
170255901,1
170255891,3
154295335,4
169241332,3
169241341,0
170212042,0
169241361,0
170331472,0
172093781,4
170348871,1
172095471,2
172085312,4
157673866,2
171340451,2
171340201,2
172090581,3
172092121,0
170175111,3
172100131,0
172100231,3
170175631,3
169338821,3
169338831,1
